k12_site,k21_base,k12_pop,k21_pop,k12_pop_actual_hazard,k12_map_error,R01_pop,k10_pop,A_hat,m_hat,total_n1,total_n2
4.661358023182381,0.6115162068026907,12.27561253163867,0.988368633989108,15.232595224339585,0.21582298133361297,2.2655925925925926,0.3,566.3981481481482,2.6334841628959276,221.0,3108.0
9.88679446438632,0.21196528735030587,24.620056803471815,0.3484967410484823,27.92250759665651,0.1258716595329111,2.232703703703704,0.3,558.175925925926,2.4901960784313726,51.0,3637.0
3.9477140677279694,0.14856250993839476,10.220793956172415,0.2502024592778457,12.59644568692371,0.20899041755159245,2.244555555555556,0.3,561.1388888888889,2.589041095890411,73.0,3466.0
9.185048687233715,0.5299510303781182,23.931686487838302,0.8536442642535023,28.086349465107062,0.16008029883023409,2.2524814814814813,0.30000000000000004,563.1203703703703,2.6055045871559632,109.0,3341.0
0.42713938454461425,0.4614170639753643,1.25456939231961,0.7508836648021353,1.762712547642767,0.340061442823386,2.4308888888888887,0.3000000000000001,607.7222222222222,2.9371428571428573,350.0,812.0
0.6129013785018185,0.4353901119418838,1.7441518567283154,0.6651293965664778,2.349853687238901,0.2980846699601918,2.4015185185185186,0.29999999999999993,600.3796296296297,2.8457300275482096,363.0,1202.0
8.467887237762394,0.1685201315617048,19.9348178722323,0.2823899889885636,22.899207614775765,0.1386344632757374,2.2098518518518517,0.3,552.4629629629629,2.3541666666666665,48.0,3947.0
5.17345446222587,0.05523058998243004,12.071393745193696,0.09436932671459329,12.380856646240826,0.025312960553086034,2.1955555555555555,0.3,548.8888888888889,2.3333333333333335,42.0,4143.0
3.3268634032001416,0.5866649697049543,9.10124305456955,0.9223899114331744,11.513381182280714,0.23509893640411336,2.304555555555556,0.29999999999999993,576.1388888888889,2.73568281938326,227.0,2579.0
0.8894341551977712,0.026693230540739386,2.210109112915674,0.0460199121208206,2.604805327884702,0.16431605556335396,2.2362592592592594,0.3,559.0648148148148,2.484848484848485,99.0,3565.0
1.2616311253109567,0.5789536342092021,3.5825563086660184,0.9316795715954673,4.7806365417463486,0.288497107068413,2.3725185185185187,0.3,593.1296296296297,2.839622641509434,318.0,1616.0
0.6152107415665425,0.2541102463467887,1.7339916654192127,0.4254880259812391,2.356658457387561,0.30681863602262865,2.384259259259259,0.3,596.0648148148148,2.8185328185328187,259.0,1487.0
1.1954148537099385,0.4232389834853015,3.410315582659296,0.695026988969857,4.575362360084747,0.29388106673340664,2.372925925925926,0.29999999999999993,593.2314814814815,2.852830188679245,265.0,1637.0
2.843267819443712,0.03679318409155105,6.714951658686214,0.06363807345554662,7.55159036945679,0.11742155509456163,2.207074074074074,0.3,551.7685185185185,2.3617021276595747,47.0,3985.0
1.979869210414169,0.024086544964085976,4.596124952747179,0.041483775657974446,5.086753042283966,0.10142617093505248,2.1968888888888887,0.3,549.2222222222222,2.3214285714285716,56.0,4118.0
4.529320770597397,0.10800132066201965,12.132109206957312,0.18246759640881524,14.9958416089953,0.21191734525257216,2.2491111111111115,0.3,562.2777777777778,2.6785714285714284,56.0,3413.0
0.6611290140809596,0.014664881724209993,1.637447441851679,0.026039850430566155,1.9576370067320281,0.17859954566825503,2.2502222222222223,0.30000000000000004,562.5555555555555,2.4767441860465116,86.0,3383.0
6.978036254802635,0.5010833908725044,18.25504127372475,0.8111357169033311,22.637378756522377,0.21516119126692876,2.258888888888889,0.3000000000000001,564.7222222222222,2.6160714285714284,112.0,3253.0
0.717124402942933,0.011570487536694176,1.8516794284944391,0.020251096743647945,2.2171270574604898,0.18011921305303258,2.2407777777777778,0.30000000000000004,560.1944444444445,2.582089552238806,67.0,3520.0
10.501722507887063,0.0386352073114035,22.17030307220602,0.06605191069135387,16.290618138041573,0.30816432615649925,2.206962962962963,0.29999999999999993,551.7407407407408,2.111111111111111,18.0,4001.0
1.1798476146088073,0.026377915655984165,2.861758043944767,0.04461307535307195,3.2934015304208804,0.1404847938342693,2.228,0.30000000000000004,557.0,2.425531914893617,94.0,3679.0
1.356715391987046,0.017635440009649433,3.3033070413597647,0.03008139075585523,3.7846058263358677,0.1360176400548598,2.233481481481481,0.3,558.3703703703703,2.4347826086956523,46.0,3629.0
0.630491181894483,0.04664991190166449,1.685878595065683,0.07996356024443009,2.183312074271575,0.25855617464140784,2.2874814814814814,0.3,571.8703703703703,2.6739130434782608,138.0,2854.0
2.7853648927672534,0.23988469583983377,7.5115001624304,0.4098960764113256,9.65316681128122,0.250850827343468,2.273296296296296,0.29999999999999993,568.324074074074,2.696774193548387,155.0,3037.0
0.9538376165117565,0.016232747874479307,2.241518398802628,0.028702391937956644,2.434167571755679,0.08245134560438709,2.223259259259259,0.3,555.8148148148148,2.35,60.0,3760.0
2.6977207358351825,0.012315643783713888,6.216486913011507,0.021595675269765014,6.099805517525055,0.01894805390852747,2.230777777777778,0.29999999999999993,557.6944444444445,2.3043478260869565,23.0,3677.0
2.655021230585475,0.15049835018955018,6.8857867687541985,0.2550813497811246,8.231612936601332,0.17852257953460857,2.246259259259259,0.29999999999999993,561.5648148148148,2.5934959349593494,123.0,3418.0
2.9520018110549864,0.03227694651389969,6.861409614884562,0.05571957865647487,7.282493730004345,0.05956044503527178,2.235888888888889,0.30000000000000004,558.9722222222222,2.324324324324324,37.0,3601.0
0.8164810010231022,0.020360034705564755,2.0412025025577556,0.03592151167889192,2.407327344258078,0.16497805010805536,2.2132592592592593,0.30000000000000004,553.3148148148148,2.5,102.0,3874.0
6.551765210827696,0.2223606270193798,16.561406505147787,0.3699117073246463,20.194894699050707,0.19835475555668322,2.235777777777778,0.30000000000000004,558.9444444444445,2.5277777777777777,72.0,3585.0
10.979823276297907,0.04858265824820103,23.136056189342018,0.08415250440107507,18.442773486829736,0.22671966179865066,2.171111111111111,0.3,542.7777777777778,2.107142857142857,28.0,4480.0
5.545769001262738,0.15168723182626148,14.386850017768554,0.2576228846698207,17.776805320583275,0.2115799395277779,2.208703703703704,0.3,552.175925925926,2.5942028985507246,69.0,3952.0
1.3674149719937392,0.015783179033754383,3.190634934652058,0.027642296190116062,3.8313179272086284,0.18298891425535896,2.233814814814815,0.30000000000000004,558.4537037037037,2.3333333333333335,45.0,3625.0
7.249140192099275,0.25125314160451595,19.10361650623809,0.42036487698725716,23.52352512198532,0.20812332643006973,2.249296296296296,0.30000000000000004,562.324074074074,2.635294117647059,85.0,3396.0
14.670897076422904,0.023208143743449094,21.339486656615133,0.04026182891426942,21.780527968458376,0.020457168056623114,2.2113703703703704,0.3,552.8425925925926,1.4545454545454546,11.0,3945.0
1.5940820147887202,0.12377584990677029,4.118045204870861,0.20943769771967374,4.9868079752072925,0.19141743482070964,2.269703703703704,0.30000000000000004,567.425925925926,2.5833333333333335,144.0,3091.0
1.4279274641400896,0.3649286534714955,3.981088091266148,0.5955209433560062,5.275707724796612,0.2815576645033811,2.3603333333333336,0.3,590.0833333333334,2.7880184331797233,217.0,1831.0
